,key,key confidence,duration,hotness,energy,loudness,tempo,mode,mode_confidence,danceability,year,album,artist name,title
180,0,0.693,263.94077,0.36150980217715184,0.0,-19.821,76.693,1,0.528,0.0,0,Manila Nights,Jim Chappell,Still
181,10,0.432,341.36771,0.22005076466880738,0.0,-9.632,126.95,1,0.304,0.0,0,Snapshot,Ladybug,Snapshot
182,6,0.598,333.13914,0.32785892465345917,0.0,-5.671,144.812,1,0.532,0.0,0,End Of The Road - Single,Bandido,End Of The Road (Head Hornys Remix)
183,11,0.7,349.12608,0.0,0.0,-11.708,138.003,0,0.319,0.0,0,7 Miles,Brixx,7 Miles
184,7,0.576,168.56771,0.5984585009824434,0.0,-16.968,130.284,0,0.621,0.0,1999,Things Falling Apart,Nine Inch Nails,The Frail
185,10,0.881,350.71955,0.2979492662186256,0.0,-13.038,152.013,1,0.901,0.0,2010,Os soños que volven,Susana Seivane,Para Milladoiro
186,4,0.852,175.62077,0.2721901520589511,0.0,-10.647,159.968,1,0.743,0.0,0,Leland Martin,Leland Martin,Stone Cold Fingers (Bonus Track)
187,4,0.441,190.24934,0.3734642277637134,0.0,-4.172,75.031,0,0.326,0.0,2005,For Screening Purposes Only,Test Icicles,Snowball
188,7,0.473,255.16363,0.46155845195981815,0.0,-10.756,150.837,1,0.505,0.0,1981,Endless,Heaven 17,(We Don't Need This) Fascist Groove Thang
189,10,0.634,120.2673,0.2473405842381235,0.0,-3.422,143.231,0,0.52,0.0,0,That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split,React,Drunk Alone
190,11,0.259,557.26975,0.30660364129709755,0.0,-12.26,123.993,1,0.462,0.0,0,Break The Night,Sven Tasnadi,Charisma
191,11,0.681,187.53261,0.3323898702808034,0.0,-23.527,97.981,1,0.541,0.0,2000,Texas Songster,Mance Lipscomb,Going Down Slow
192,2,0.783,295.60118,0.34240639110484233,0.0,-9.435,137.288,1,0.704,0.0,0,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,Scott Wesley Brown,All Rise
193,3,0.372,252.02893,0.29547099049043,0.0,-8.639,168.323,1,0.467,0.0,0,Seu Olhar Não Mente,Flávio José,Jogo Limpo
194,2,0.144,329.35138,0.3895355761888646,0.0,-7.672,111.079,1,0.287,0.0,2009,Never Be Scared / Don't Be A Hero,Moss,Silent Hill
195,0,0.097,180.00934,0.31213122149558203,0.0,-13.668,133.009,1,0.325,0.0,0,S'Wonderful Movie'n Bossa,Pery Ribeiro,Our Love Is Here To Stay
196,6,0.516,244.45342,0.276702624728755,0.0,-6.885,146.577,1,0.59,0.0,0,Time and Space,Soular,Everything Changes
197,6,0.34,282.53995,0.5996026426495992,0.0,-4.2,140.458,0,0.34,0.0,1996,Death ... Is just the beginning Vol.4,Dimmu Borgir,Master Of Disharmony
198,0,0.551,388.28363,0.41551708285972627,0.0,-16.433,132.506,1,0.583,0.0,1983,Live In Tokyo,Public Image Ltd,(This Is Not A) Love Song (Live)
199,2,0.04,345.93914,0.4671106485845494,0.0,-6.951,153.862,1,0.148,0.0,1997,Dark Days In Paradise,Gary Moore,What Are We Here For
200,9,0.847,243.1473,0.0,0.0,-14.737,93.238,1,0.639,0.0,2010,Une petite pause,Pascal Sangla,Une petite pause
201,0,0.427,261.74649,0.5375372013052252,0.0,-9.628,124.086,1,0.398,0.0,1986,The B52's,The B-52's,Wig
202,2,0.558,172.25098,0.0,0.0,-8.46,66.765,0,0.54,0.0,0,Moments,Dakis,Perasmena Mesanihta
203,9,0.558,216.60689,0.5492043838770254,0.0,-3.736,145.518,1,0.533,0.0,1988,Punk International,Sex Pistols,God Save the Queen (Live)
204,1,0.638,363.59791,0.8521862384017338,0.0,-4.376,139.998,1,0.371,0.0,0,Forever,Chris Brown,Forever
205,0,0.674,271.77751,0.0,0.0,-6.947,90.648,1,0.556,0.0,2004,Breaks_ Beats & Blondes,Deekline & Wizard,Sun Is Shining
206,2,0.706,330.65751,0.0,0.0,-12.279,140.334,0,0.629,0.0,0,Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation,Daniela Dessì,New Age
207,5,0.783,133.27628,0.45343579119347505,0.0,-15.736,89.86,1,0.674,0.0,2005,Peace At Last - EP,Hem,Have Yourself A Merry Little Christmas
208,9,0.594,264.69832,0.5354083792298137,0.0,-5.871,156.097,1,0.509,0.0,2006,Alright_ Still (Deluxe),Lily Allen,U Killed It
209,5,0.579,228.51873,0.33364914079207836,0.0,-12.053,179.501,1,0.405,0.0,0,Light Flight - The Anthology,Pentangle,Rain And Snow
210,1,0.611,240.3522,0.31398973328035057,0.0,-6.248,86.689,1,0.544,0.0,0,This DJ,DJ Dips,Gerra De De
211,0,0.757,145.57995,0.3050742624735008,0.0,-13.703,160.261,1,0.637,0.0,0,Zlatni hitovi '90 1,Ana Bekuta,Kako mi je pitas sad
212,10,0.391,235.80689,0.37176089539478846,0.0,-9.716,101.03,0,0.316,0.0,0,Miles To Miles,Jason Miles,Voices On The Corner
213,6,0.211,192.1824,0.3494763271978497,0.0,-6.258,155.038,1,0.363,0.0,2007,RoadKillOvercoat,Busdriver,(Bloody Paw On The) Kill Floor
214,1,0.826,418.87302,0.3622840901263234,0.0,-11.702,117.168,1,0.912,0.0,1989,Addressing The Nation With The Blues,Byther Smith,I Wish My Mother Was Here
215,2,0.414,198.26893,0.35162446889739807,0.0,-14.509,132.967,0,0.485,0.0,2003,Lagrimas Negras,Bebo & Cigala,Inolvidable
216,11,1.0,420.10077,0.3547257553023712,0.0,-9.062,139.91,1,0.726,0.0,1996,Surprise,Bizarre Inc,Miracle
217,9,0.535,397.26975,0.4460715844124553,0.0,-6.788,95.882,1,0.333,0.0,1999,Apogee,Bongzilla,Witch Weed (Live)
218,4,0.685,229.79873,0.35300068828370523,0.0,-12.772,135.175,1,0.418,0.0,1995,Bone To Pick,The Gone Jackals,Not Buried Deep Enough
219,7,0.804,150.64771,0.17306799943289988,0.0,-9.258,121.983,1,0.728,0.0,0,Strictly Trucking,The Willis Brothers,Give Me 40 Acres (To Turn This Rig Around)
220,9,0.206,286.14485,0.3419045735408989,0.0,-24.597,169.775,0,0.323,0.0,0,Music Of The Brazilian Masters,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Ernesto Nazareth
221,11,0.582,384.70485,0.272385459553457,0.0,-8.161,137.862,0,0.606,0.0,2001,To Live Alone,S.U.P,The Cube (Live)
222,1,0.46,415.03302,0.3653396527140089,0.0,-6.751,83.326,1,0.716,0.0,0,PeeBoy EP,Boogie Pimps,Get Back Down
223,4,0.0,133.53751,0.3008559001020913,0.0,-29.295,117.667,1,0.0,0.0,0,The Way West,Brian Keane,Battle Of The Rosebud / Cries
224,9,0.731,266.70975,0.3432756605456756,0.0,-12.658,90.908,1,0.577,0.0,0,Suburban,Aberdeen,Beyond the Light
225,4,0.49,284.3424,0.8195882822285578,0.0,-6.546,151.953,1,0.469,0.0,2008,Hitzone 49,The Killers,Spaceman
226,0,0.437,179.06893,0.4772251904432169,0.0,-17.522,161.054,0,0.465,0.0,0,Il meglio di Gloriana,Gloriana,Pulecenella 'e mò
227,8,0.246,100.5971,0.36674393175597547,0.0,-10.777,159.895,1,0.326,0.0,0,Za Solntsem Vsled,Butterfly Temple,Iskorosten' (instr.)
228,9,0.802,320.60036,0.31724842518014,0.0,-9.993,128.219,1,0.463,0.0,0,Time Will Tell,Grant Geissman,Big Stax/High Volts (Album Version)
229,6,1.0,302.36689,0.3148821836230177,0.0,-12.99,101.229,1,0.947,0.0,0,4 Day Tornado,20/20,It Goes On
230,0,0.106,284.70812,0.32246815446359933,0.0,-8.339,98.859,1,0.324,0.0,0,Ao Vivo,José Augusto,Pecado De Amor
231,0,0.509,327.8624,0.49866887479608674,0.0,-6.531,125.975,1,0.519,0.0,2001,The Altogether,Orbital,Illuminate
232,1,0.529,286.30159,0.5551383219226409,0.0,-6.933,154.09,1,0.317,0.0,2007,Strength & Loyalty,Bone Thugs-N-Harmony / Akon,Never Forget Me
233,9,0.764,356.49261,0.4426520030419225,0.0,-4.178,124.237,1,0.561,0.0,2001,Kivenkantaja,Moonsorrow,Ukkosenjumalan poika
234,9,0.445,168.75057,0.5204078597263393,0.0,-8.91,97.099,1,0.419,0.0,1989,Straight Outta Compton,N.W.A.,A B***** Is A B***** (Edited)
235,9,0.539,201.56036,0.5890867998181334,0.0,-2.069,140.63,1,0.379,0.0,2000,Live at the Grand Olympic Auditorium,Rage Against The Machine,Kick Out The Jams
236,0,0.04,185.67791,0.28228640563265106,0.0,-16.844,101.41,0,0.123,0.0,0,Take One More Chance With Me,Jazz Gillum,Me And My Buddy
237,4,0.355,218.8273,0.6250804809743595,0.0,-3.803,186.254,1,0.354,0.0,2003,Revolutions Per Minute,Rise Against,Amber Changing
238,1,0.745,303.04608,0.3744494304968199,0.0,-10.57,210.47,1,0.556,0.0,1995,Psycho Drama,Ultraviolence,Murder Academy
239,7,0.435,224.522,0.5582983481283147,0.0,-6.694,94.057,1,0.467,0.0,1999,Issues,Korn,Hey Daddy
240,4,0.517,315.27138,0.35303405577540575,0.0,-16.753,100.349,1,0.396,0.0,0,Britten: Orchestral Works,Sir Neville Marriner,4 Sea Interludes Op. 33a: Storm
241,7,0.727,275.06893,0.4413555620481791,0.0,-4.376,124.009,1,0.552,0.0,0,I Need You Now,Agnes,I Need You Now
242,9,0.137,191.81669,0.491828704353138,0.0,-38.525,90.084,1,0.399,0.0,1986,Aliens - The Deluxe Edition,James Horner,Atmosphere Station
243,2,0.796,177.24036,0.4671335192037262,0.0,-1.843,106.698,1,0.732,0.0,2009,Mind Control,Tantric,Walk Away
244,2,0.604,233.58649,0.5742747305168561,0.0,-3.937,89.78,1,0.402,0.0,2001,Call of the Mastodon,Mastodon,Shadows That Move
245,9,0.054,38.3473,0.26627528554651025,0.0,-16.006,107.177,0,0.334,0.0,2000,One World One People,Xcultures,Smile
246,10,0.045,100.85832,0.37486261636349727,0.0,-19.794,152.258,1,0.344,0.0,0,Live From Dublin,The Irish Tenors,Mountains Of Mourne
247,3,0.878,485.19791,0.7503115032482077,0.0,-7.614,134.083,1,0.916,0.0,2007,Window In The Skies,U2,Kite Live from Sydney
248,5,0.606,239.01995,0.2928015391228553,0.0,-10.274,106.398,1,0.598,0.0,0,Nuestra Tradición,Little Joe,Loco (Crazy)
249,10,0.439,288.49587,0.5582983481283147,0.0,-5.912,160.022,1,0.383,0.0,2007,Untitled,Korn,Ever Be
250,7,0.497,151.53587,0.3513450770925733,0.0,-7.108,101.492,1,0.494,0.0,0,Bahamian Songs,Blind Blake & The Royal Victoria Hotel Calypsos,Oh Look Misery
251,0,0.837,160.28689,0.38811277380636255,0.0,-15.578,86.141,0,0.718,0.0,0,A Jerome Kern Songbook,Percy Faith,Yesterdays
252,1,0.306,181.55057,0.4977114441406651,0.0,-9.334,120.097,1,0.369,0.0,0,Extreme,Extreme,Teacher's Pet
253,7,0.417,70.26893,0.5603808051579506,0.0,-16.942,128.173,0,0.524,0.0,2004,L'enquête corse - bof,Alexandre Desplat,Palmer enquête
254,8,0.364,173.24363,0.37425994009152513,0.0,-6.021,88.835,1,0.433,0.0,0,Tales From The Sick,Prozak,Go To Hell
255,2,0.426,155.74159,0.38958978111331777,0.0,-13.135,105.24,1,0.45,0.0,0,Jerry Butler Selected Hits Vol. 4,Jerry Butler,Moon River - Original
256,7,0.881,148.03546,0.2958898118327957,0.0,-6.893,162.385,1,0.724,0.0,0,L'essentiel 2003,Yvette Horner,La Plus Bath Des Javas
257,2,0.171,94.06649,0.4095505953637158,0.0,-9.506,109.636,1,0.24,0.0,0,No Regrets,Delta 9,Infidel
258,10,0.532,241.52771,0.5864333787181634,0.0,-7.255,108.264,0,0.523,0.0,2003,Sleeping With Ghosts,Placebo,English Summer Rain
259,9,0.51,226.82077,0.31669216154699004,0.0,-7.684,119.524,1,0.456,0.0,0,Miscelanea,Tam Tam Go!,Spanish Shuffle (Album Version)
260,9,0.0,106.52689,0.3448144687039853,0.0,-12.385,97.76,0,0.0,0.0,2009,500,Gertrudis,Intro
261,10,0.693,224.28689,0.41323788392454475,0.0,-4.779,241.877,1,0.501,0.0,2002,Virtuous Woman,Warrior King,Empress So Divine
262,7,0.403,340.29669,0.46682699252718746,0.0,-11.356,91.328,1,0.196,0.0,1988,De Musica Ligera,Soda Stereo,Terapia De Amor Intensiva
263,8,0.9,216.55465,0.3941275766079933,0.0,-8.147,130.062,1,0.702,0.0,0,My Soul Speaks,LORE,Haunting
264,11,0.905,279.2224,0.4667756219262354,0.0,-6.582,68.734,0,0.883,0.0,1998,Candy From A Stranger,Soul Asylum,Lies Of Hate
265,2,0.954,158.56281,0.29265645350931985,0.0,-16.527,94.658,1,0.647,0.0,0,Music For Christmas Lovers,Carl Doy with NZSO,The First Noel
266,10,0.166,234.44853,0.3742711738564048,0.0,-10.173,102.055,0,0.211,0.0,2005,Exclusively,Horace Andy,Musical Episode
267,2,0.745,155.95057,0.29153972708877773,0.0,-14.123,109.065,1,0.704,0.0,2001,Country Masters Vol 1,Jimmy Wakely,Beautiful Brown eyes
268,6,0.741,233.53424,0.24424364253565956,0.0,-5.483,184.981,1,0.548,0.0,0,Ultimate Happy Hardcore 3,The Nightraver & The Magican,Drop the Bass
269,7,0.638,256.80934,0.41144814277843267,0.0,-7.307,201.802,1,0.684,0.0,2000,Dirty Harriet,Rah Digga (Featuring Outsidaz),The Last Word (Amended Version)
270,1,0.572,234.65751,0.6066301517291853,0.0,-12.75,119.67,1,0.382,0.0,1984,Run DMC,RUN-DMC,Hard Times
271,0,0.377,163.76118,0.3676398705552997,0.0,-10.328,105.181,1,0.395,0.0,0,Love That Bert Kaempfert,Bert Kaempfert And His Orchestra,Just As Much As Ever
272,9,0.703,159.03302,0.3794369722404727,0.0,-9.668,165.668,1,0.653,0.0,0,Please Help Me I'm Fallin',Hank Locklin,Filipino Baby
273,1,0.695,214.04689,0.28369917555463986,0.0,-5.444,188.056,1,0.61,0.0,0,Pink Chokolate!,Lady May,The Boss
274,3,0.569,301.06077,0.59362436552686,0.0,-4.144,143.97,1,0.591,0.0,2007,Made In Hong Kong (And In Various Other Places),Nightwish,Escapist
275,6,0.163,109.37424,0.39945172400502926,0.0,-18.349,61.883,1,0.348,0.0,1987,Blue Velvet,Angelo Badalamenti,Jeffrey's Dark Side
276,7,0.569,151.82322,0.3463575222425513,0.0,-20.964,0.0,1,0.623,0.0,0,Windsor Strings,Frank Chacksfield,Someone to Watch Over Me
277,9,0.577,287.11138,0.3175048563569101,0.0,-11.877,163.167,1,0.4,0.0,0,Samambaia,Cesar Camargo Mariano/Helio Delmiro,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente
278,9,0.03,239.98649,0.3784984931062794,0.0,-5.627,144.836,0,0.39,0.0,2002,Disconnected,Buzzhorn,Pinned To The Ground (album version)
279,2,0.548,229.642,0.6055071356905752,0.0,-1.998,108.499,1,0.602,0.0,2005,Discovering The Waterfront,Silverstein,Always And Never (Album Version)
280,11,0.673,143.98649,0.48213108105290364,0.0,-7.901,193.978,0,0.677,0.0,2007,Myth Takes,!!!,Myth Takes
281,0,0.0,153.20771,0.23313168694832853,0.0,-8.798,88.935,1,0.0,0.0,0,The Last Living American Marxists,The Secret Life of Teenage Girls,Carpe PM
282,4,0.613,316.65587,0.5065453194851007,0.0,-5.934,91.69,1,0.462,0.0,2007,Greatest Hits,The Notorious B.I.G.,Who Shot Ya (Amended Album Version)
283,1,0.076,182.09914,0.6344123849303008,0.0,-10.7,210.8,1,0.342,0.0,1982,Coda,Led Zeppelin,Poor Tom (Album Version)
284,4,0.666,205.21751,0.40503129793646875,0.0,-4.332,82.205,1,0.578,0.0,2008,The Pink & The Lily,Sandi Thom,Wounded Hearts
285,4,0.64,131.05587,0.25749632817123713,0.0,-15.672,121.563,1,0.477,0.0,0,20 Greatest Hits,Carl Belew,Love's Been Good To Me
286,3,0.356,316.73424,0.4092921169313016,0.0,-15.54,162.682,1,0.524,0.0,1989,Coastal,The Field Mice,When Morning Comes To Town
287,11,0.191,431.64689,0.3331545078233844,0.0,-14.621,106.219,0,0.366,0.0,0,Once More,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Estate
288,4,0.686,183.37914,0.31920972076720344,0.0,-11.428,172.337,1,0.508,0.0,0,Harry / Silent Mother Nature,Catherine Howe,Freedom Enough (From Silent Mother Nature)
289,5,0.75,324.51873,0.3244308919925855,0.0,-11.273,210.305,1,0.675,0.0,1993,Hai Shava,Malkit Singh,Hai Shava
290,1,0.035,172.01587,0.30790209386949613,0.0,-9.745,175.393,0,0.607,0.0,1991,Get Ready To Roll,Rodney O & Joe Cooley,Nutty Block
291,0,0.301,165.66812,0.6239702655142668,0.0,-10.917,128.459,0,0.358,0.0,2005,Love From&The Rat Pack,Dean Martin,Until You Love Someone
292,2,0.656,377.67791,0.4822988321304963,0.0,-21.787,109.671,1,0.463,0.0,2004,STRATA,Strata,Part One From Triomusic
293,5,0.378,145.00526,0.34360538262619794,0.0,-14.449,141.024,0,0.208,0.0,0,Love Among The Young,James Darren,Hello Young Lovers (LP Version)
294,1,0.087,153.28608,0.32684529983300464,0.0,-7.535,125.558,1,0.468,0.0,2006,Ministry of Sound Presents 100,Till West & DJ Delicious,Same Man
295,9,0.779,215.35302,0.3849861165778121,0.0,-10.918,211.327,0,0.773,0.0,2005,Cinema Do Mar,Carlos Nuñez,Quiero Ir Ao Mar
296,11,0.388,156.70812,0.49576633024009714,0.0,-21.25,147.637,1,0.438,0.0,0,Essential Igor Stravinsky,Igor Stravinsky,The Owl and the Pussy-cat
297,9,0.327,168.38485,0.5270663350675943,0.0,-12.77,98.49,1,0.578,0.0,1998,Echoes,Gene Clark,Set You Free This Time
298,10,0.038,150.25587,0.40946490922770284,0.0,-15.574,137.673,0,0.371,0.0,0,Talento,Maysa,Bloco Da Solidao (1996 Digital Remaster)
299,0,0.603,159.76444,0.379137555624937,0.0,-9.79,68.283,1,0.134,0.0,1960,Dreamboats & Petticoats 2,The Shirelles,Will You Love Me Tomorrow
300,2,1.0,230.26893,0.2918834217879059,0.0,-32.017,0.0,1,0.867,0.0,0,Voices of Angles - Christmas Favorites from the American Boychoir,The American Boychoir,Stille nacht_ heilige nacht
301,1,0.533,465.60608,0.4497463102603577,0.0,-5.533,134.014,1,0.598,0.0,0,Cream Trance Anthems Ibiza 2009,JDS,Nine Ways
302,5,0.454,247.77098,0.6046551281353578,0.0,-8.901,85.157,1,0.407,0.0,0,Northern Downpour,Panic At The Disco,Northern Downpour (Album Version)
303,1,0.49,165.98159,0.2586712675344854,0.0,-15.915,86.162,1,0.648,0.0,0,Love Is A Sometimes Thing,Jan Howard,Bad Seed
304,11,0.252,368.16934,0.29837272098690754,0.0,-8.489,93.106,0,0.393,0.0,1995,Guidum,Abraham Laboriel,Exchange
305,3,0.0,176.27383,0.3136658169944595,0.0,-13.366,49.262,1,0.0,0.0,0,Disque Pathé,Michèle Arnaud,Marie D'Aquitaine
306,6,0.358,266.4224,0.40378423495862525,0.0,-5.947,80.149,0,0.324,0.0,2000,Oh My God,Sticky Fingaz,Oh My God
307,6,0.103,111.0722,0.3056626196216217,0.0,-13.826,82.422,1,0.476,0.0,0,A Classic Christmas,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,Joy To The World
308,7,0.241,313.7824,0.41423624772199374,0.0,-11.488,107.197,1,0.362,0.0,1989,Road House,The Jeff Healey Band,Hoochie Coochie Man
309,9,0.446,265.37751,0.0,0.0,-9.28,124.177,0,0.494,0.0,0,Thisia Live,Angela Dimitriou,Ftei O Erotas
310,7,0.605,167.20934,0.36290298564883927,0.0,-7.928,196.034,1,0.677,0.0,1989,Bebop Moptop,Danny Wilson,The Second Summer Of Love
311,0,0.314,240.61342,0.2912710299960676,0.0,-14.367,64.401,1,0.601,0.0,0,Bach: Organ Works Vol.2,Lionel Rogg,Prelude And Fugue In C Major BWV 531 : Fugue
312,1,0.651,356.41424,0.3597572438501757,0.0,-7.598,130.861,1,0.531,0.0,0,Dance Tribute to Lady Gaga Vs Black Eyed Peas,Java,Don't Phunk With My Heart
313,10,0.014,260.28363,0.3807564155734675,0.0,-2.939,90.008,0,0.32,0.0,2007,EQUALIZE,SWAMI featuring Asuivre,Give It What U Got
314,9,0.59,256.39138,0.26279850496139084,0.0,-8.632,122.174,1,0.67,0.0,0,King Of Myself,The Black Velvet Band,Dancing To A Standstill
315,2,0.6,316.49914,0.42093775483735935,0.0,-14.544,95.981,1,0.657,0.0,1999,Seasons Of The Soul,Lisa Lynne,Isla del Luna
316,0,0.194,252.57751,0.431839300933593,0.0,-7.605,75.955,0,0.072,0.0,0,Realive Tour 2002 -Odoranya Son Son- in Tokyo,Pe'z,Spirit
317,8,0.719,224.60036,0.44673296759009207,0.0,-13.256,210.871,1,0.565,0.0,1989,Steady On,Shawn Colvin,Another Long One
318,4,0.272,214.12526,0.35889349318498354,0.0,-7.225,105.196,0,0.359,0.0,0,Music Cafe,Stephy Tang,Leng Jing
319,4,0.412,259.44771,0.4019975433642836,0.0,-8.422,106.689,0,0.329,0.0,0,The Building,Casual,OAKtown
320,0,0.005,236.25098,0.5926149273518344,0.0,-5.12,112.787,1,0.51,0.0,1999,Just Want You To Know,Backstreet Boys,Larger Than Life
321,6,0.02,43.36281,0.4048973354801111,0.0,-23.996,93.779,1,0.361,0.0,2000,Live! At The Royal Albert Hall,Tiny Tim,I Hold Your Hand In Mine [Live At Royal Albert Hall]
322,0,0.242,236.93016,0.55021256191669,0.0,-8.041,89.865,1,0.555,0.0,0,At Last... The Duets Album,Kenny G featuring Daryl Hall,Baby Come To Me
323,5,0.126,243.82649,0.41759331728140514,0.0,-10.957,133.339,0,0.293,0.0,0,Daktilika Apotipomata,Christos Dantis,Den Pai Alo
324,0,0.996,241.47546,0.31061428147376885,0.0,-14.835,98.718,1,0.865,0.0,0,A Christian Christmas Celebration (Gift of Love),David Martin,It Wont Be Christmas
325,5,0.923,183.17016,0.38763547770598455,0.0,-22.289,74.072,1,0.721,0.0,0,Leave Home,John Davis,Knocked Out Of The Park
326,8,0.466,424.12363,0.4053520109500235,0.0,-10.683,130.006,0,0.437,0.0,0,Salt In NYC,Trafik,Salt In NYC
327,4,0.835,111.62077,0.3185360299358178,0.0,-18.703,104.394,0,0.687,0.0,0,Shakespeare in Love - Music from the Miramax Motion Picture,Nick Ingman;Gavyn Wright,Wessex Loses a Bride
328,4,0.196,138.63138,0.31054467213545245,0.0,-9.672,159.587,1,0.197,0.0,0,Oh Mein Papa,Eddie Calvert,Erica (2005 Digital Remaster)
329,2,0.69,270.602,0.3722328886113136,0.0,-10.754,192.702,1,0.693,0.0,1993,Simply Glad,Glad,Blessed Assurance
330,3,0.043,173.19138,0.0,0.0,-8.372,98.11,0,0.291,0.0,0,Trial and Error,Steel Rain,Loaded Like A Gun
331,7,0.403,218.38322,0.3205177909319608,0.0,-4.37,118.595,0,0.479,0.0,0,Rumbas Sin Fronte Ras,Los Manolos,Rumba De Barcelona
332,2,0.573,153.33832,0.4772251904432169,0.0,-15.599,143.601,1,0.594,0.0,0,Il meglio di Gloriana,Gloriana,Clementina Santafè
333,4,0.282,230.71302,0.33593311602215925,0.0,-6.358,81.319,0,0.269,0.0,0,Wild Rose,Bombay Rockers,Wild Rose (Back 2 Basics Mix)
334,6,0.007,407.37914,0.43182488836018795,0.0,-7.884,89.345,1,0.436,0.0,0,Kutt Free,Jinx,Kutt Free (DJ Volume Remix)
335,4,0.409,337.68444,0.3963562369451036,0.0,-5.134,174.993,0,0.414,0.0,2005,Ten Tonne EP,Chase & Status,Ten Tonne
336,9,0.58,236.17261,0.5683505032022476,0.0,-4.954,129.122,1,0.539,0.0,1994,Wildflowers,Tom Petty,A Higher Place (Album Version)
337,8,0.662,511.16363,0.39137058721808954,0.0,-26.358,86.666,1,0.385,0.0,0,Puccini: Highlights From La Boheme,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Sono andati? Fingevo di dormire
338,8,0.262,338.23302,0.2537853129706257,0.0,-15.672,231.867,1,0.388,0.0,0,Mucho Pucho,Pucho & His Latin Soul Brothers,Got My Mojo Workin
339,5,0.194,45.66159,0.3995371359828318,0.0,-21.593,190.698,1,0.5,0.0,0,Get Your Head Stuck On Your Neck,Soul Mekanik,Get Your Head Stuck On Your Neck
340,9,0.674,207.43791,0.29405319339903574,0.0,-11.255,97.538,1,0.559,0.0,2004,American Legend,Mitch Ryder,Jenny Take a Ride
341,6,0.208,29.54404,0.0,0.0,-11.494,95.225,1,0.428,0.0,0,Sonneries tyroliennes,Blingtones,Sonnerie lalaleulé hi houuu
342,5,0.486,335.51628,0.31066189568534663,0.0,-7.427,139.993,0,0.397,0.0,0,Northern Blue,Luna Orbit Project,Midnight Star
343,7,0.525,197.19791,0.3228233001362621,0.0,-16.113,159.233,1,0.365,0.0,2003,. . . Till Then,Danilo Perez,Native Soul
344,1,0.691,152.92036,0.3200869267523748,0.0,-9.843,124.75,1,0.66,0.0,0,Platinum Line Renaud,Line Renaud,Der Kleine Dompfaff
345,0,0.392,326.00771,0.3668207876397976,0.0,-17.492,100.415,1,0.631,0.0,0,Live At Fillmore West [w/bonus tracks],King Curtis,A Whiter Shade Of Pale (Live @ Fillmore West)
346,9,0.582,305.162,0.3775930817718952,0.0,-6.301,105.003,1,0.583,0.0,1994,Whaler,Sophie B. Hawkins,The Ballad Of Sleeping Beauty
347,7,0.476,279.97995,0.5546332305741549,0.0,-6.294,110.218,0,0.542,0.0,0,Lupe Fiasco's The Cool,Lupe Fiasco,Streets On Fire (Explicit Album Version)
